code	producer_version_id	lc	product_name_bg	product_name_cs	product_name_de	product_name_el	product_name_en	product_name_fr	product_name_hr	product_name_hu	product_name_nl	product_name_pl	product_name_ro	product_name_th	abbreviated_product_name_fr	generic_name_bg	generic_name_cs	generic_name_en	generic_name_fr	generic_name_pl	generic_name_th	quantity	serving_size	packaging	packaging_tags	brands	brands_tags	categories	categories_tags	labels	labels_tags	countries	countries_tags	stores	stores_tags	obsolete	obsolete_since_date	origins	origins_tags	origin_fr	manufacturing_places	manufacturing_places_tags	emb_codes	emb_codes_tags	ingredients_text_bg	ingredients_text_cs	ingredients_text_de	ingredients_text_el	ingredients_text_en	ingredients_text_fr	ingredients_text_hr	ingredients_text_hu	ingredients_text_lt	ingredients_text_nl	ingredients_text_pl	ingredients_text_ro	ingredients_text_th	allergens	allergens_tags	traces	traces_tags	no_nutrition_data	nutrition_data_per	nutrition_data_prepared_per	energy-kj_value	energy-kj_unit	energy-kcal_value	energy-kcal_unit	fat_value	fat_unit	saturated-fat_value	saturated-fat_unit	carbohydrates_value	carbohydrates_unit	sugars_value	sugars_unit	fiber_value	fiber_unit	proteins_value	proteins_unit	salt_value	salt_unit	sodium_value	sodium_unit	alcohol_value	alcohol_unit	energy_value	energy_unit	monounsaturated-fat_value	monounsaturated-fat_unit	polyunsaturated-fat_value	polyunsaturated-fat_unit	trans-fat_value	trans-fat_unit	cholesterol_value	cholesterol_unit	vitamin-a_value	vitamin-a_unit	vitamin-b1_value	vitamin-b1_unit	vitamin-b2_value	vitamin-b2_unit	potassium_value	potassium_unit	calcium_value	calcium_unit	iron_value	iron_unit	packaging_1_number_of_units	packaging_1_shape	packaging_1_material	packaging_1_recycling	packaging_1_quantity_per_unit	packaging_1_weight_measured	packaging_2_shape	packaging_3_shape	conservation_conditions_fr	preparation_fr	nutriscore_grade_producer	customer_service_fr	link	off:food_groups	off:food_groups_tags	off:nova_groups	off:nova_groups_tags	off:nutriscore_grade	off:nutriscore_score	off:ecoscore_grade	off:ecoscore_score	off:ecoscore_data.missing_key_data	off:ecoscore_data.agribalyse.code	off:ecoscore_data.adjustments.origins_of_ingredients.value	off:ecoscore_data.adjustments.packaging.value	off:ecoscore_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials	off:ecoscore_data.adjustments.production_system.value	off:ecoscore_data.adjustments.threatened_species.value	sources_fields:org-gs1:gln	sources_fields:org-gs1:gpcCategoryCode	sources_fields:org-gs1:gpcCategoryName	sources_fields:org-gs1:isAllergenRelevantDataProvided	sources_fields:org-gs1:lastChangeDateTime	sources_fields:org-gs1:partyName	sources_fields:org-gs1:productionVariantDescription	sources_fields:org-gs1:publicationDateTime	data_sources
3168930165767		fr						"Lay's Recette méditerranéenne saveur olives à la provençale"							Chips lays med olives 120g				"Chips de pommes de terre avec 14% d'huile d'olive saveur olives à la provençale"			120 g	30g	Sachet, Sachet en plastique, Sachet plastique	en:bag,fr:sachet-en-plastique,fr:sachet-plastique	Lay's, Lays	lay-s,lays	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de pommes de terre, Chips de pommes de terre à l'huile d'olive, Chips au olives"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:potato-crisps,en:potato-crisps-in-olive-oil,fr:chips-au-olives	Sans conservateurs, Point Vert, Nutriscore, Nutriscore D	en:no-preservatives,en:green-dot,en:nutriscore,en:nutriscore-grade-d	France, Serbie	en:france,en:serbia	Intermarché cora Monoprix carrefour e.leclerc	intermarche-cora-monoprix-carrefour-e-leclerc	0		France	en:france		méditerranée France	mediterranee-france								"Pommes de terre,huile d'olive (14%),huile de tournesol,base aromatisante saveur olives à la Provençale [poudre de petit-LAIT, arômes (dont LAIT et BLÉ), sucre, oignon en poudre, origan, ail en poudre, thym en poudre, olive en poudre, épices, correcteur d'acidité (acide citrique)],sel"								Gluten, Lait	en:gluten,en:milk				100g	100g	2018	kJ	483	kcal	25	g	2.8	g	54	g	2.3	g	5.1	g	7.2	g	2.6	g	1.04	g			2018	kJ																						en:bag	en:plastic						"À consommer de préférence avant : voir l'avant du sachet. Pour préserver toute la saveur et le croustillant des chips, conserver à l'abri de la lumière et déguster dans les 7 jours après ouverture."	A consommer sans préparation	d	PepsiCo France, 15 boulevard Charles de Gaulle 92705 Colombes CEDEX		en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products	d	13	b	79		4004	4	-10	1	0		3502110007360	10000177	"Chips/Amuse-gueules/Mélanges d'Aliments à grignoter - Naturels et Extrudés (Longue Cons.)"	true	2021-12-14T12:52:56+01:00	PEPSICO FRANCE		2021-12-14T12:52:56+01:00	App - yuka, Apps, Producers, Producer - pepsico-france, Database - Equadis, Database - GDSN, Databases, App - Open Food Facts
3168930163909		fr						Lay's Recette paysanne nature maxi format							Lays chips paysannes 370g				Chips de pommes de terre paysanne goût nature			370 g	30 g	Plastique, Sachet, Sachet en plastique	en:plastic,en:bag,fr:sachet-en-plastique	Lay's, Lays	lay-s,lays	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de pommes de terre, Chips paysannes"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:potato-crisps,en:farmer-s-crisps	Sans conservateurs, Point Vert, Sans colorants, Nutriscore, Nutriscore C	en:no-preservatives,en:green-dot,en:no-colorings,en:nutriscore,en:nutriscore-grade-c	France	en:france			0														Pommes de terre,huiles végétales (tournesol, colza, maïs en proportion variable),sel													100g	100g	2148	kJ	514	kcal	30	g	3.6	g	54	g	0.5	g	3.9	g	6.2	g	1.3	g	0.52	g			2148	kJ																						en:bag	en:plastic						"Pour préserver toute la saveur et le croustillant des chips, conserver à l'abri de la lumière et déguster dans les 7 jours après ouverture."	1 Ouvrir le sachet 2 Décoller la languette 3 Enrouler haut du sac 4 Recoller pour refermer	c	PepsiCo France, 15 boulevard Charles de Gaulle 92705 Colombes CEDEX		en:appetizers	en:salty-snacks,en:appetizers	3	en:3-processed-foods	c	10	b	72		4004	-5	-10	1	0		3502110007360	10000177	"Chips/Amuse-gueules/Mélanges d'Aliments à grignoter - Naturels et Extrudés (Longue Cons.)"	true	2021-12-14T12:51:00+01:00	PEPSICO FRANCE		2021-12-14T12:51:01+01:00	App - yuka, Apps, Producers, Producer - pepsico-france, Database - Equadis, Database - GDSN, Databases
3168930010739	001	fr						Lay's saveur spicy format familial							Chips spicy 240g format familial				Chips de pommes de terre épicées, aromatisées			240 g	30 g	Sachet	en:bag	Lay's, Lays	lay-s,lays	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de pommes de terre, Chips de pommes de terre aromatisées"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:potato-crisps,en:flavoured-potato-crisps	100% végétal, Point Vert, Sans colorants, Nutriscore, Nutriscore C	en:100-vegetable,en:green-dot,en:no-colorings,en:nutriscore,en:nutriscore-grade-c	France	en:france			0														Pommes de terre,huiles végétales (tournesol, colza, maïs en proportion variable),base aromatisante crème et épices [sucre, arômes (contient du LAIT), crème en poudre (LAIT), petit-LAIT en poudre, épices (dont poudre de piment), correcteur d'acidité (diacétate de sodium), acidifiant (acide citrique), colorant (extrait de paprika)],sel								Lait	en:milk				100g	100g	2106	kJ	504	kcal	28	g	3.6	g	54	g	3.6	g	4.3	g	6.3	g	0.78	g	0.312	g			2106	kJ																						en:bag							"Pour préserver toute la saveur et le croustillant des chips, conservez à l'abri de la lumière et dégustez dans les 7 jours après ouverture."	A consommer sans préparation	c	PepsiCo France, 15 boulevard Charles de Gaulle 92705 Colombes CEDEX		en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products	c	8	b	72		4004	-5	-10	0	0		3502110007360	10000177	"Chips/Amuse-gueules/Mélanges d'Aliments à grignoter - Naturels et Extrudés (Longue Cons.)"	true	2021-12-14T12:50:02+01:00	PEPSICO FRANCE	001	2021-12-14T12:50:02+01:00	App - yuka, Apps, Database - CodeOnline, Database - GDSN, Databases, Producers, Producer - pepsico-france, Database - Equadis
3168930010661	001	fr						Chips saveur barbecue maxi format							Chips lays barbecue 350g				Chips de pommes de terre saveur barbecue			350 g	30 g	Plastique, Sachet, Sachet en plastique	en:plastic,en:bag,fr:sachet-en-plastique	Lay's, Lays	lay-s,lays	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de pommes de terre, Chips de pommes de terre aromatisées, Chips barbecue"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:potato-crisps,en:flavoured-potato-crisps,en:barbecue-crisps	Sans conservateurs, Point Vert, Sans colorants, Nutriscore, Nutriscore C	en:no-preservatives,en:green-dot,en:no-colorings,en:nutriscore,en:nutriscore-grade-c	France	en:france			0														Pommes de terre,huiles végétales (tournesol, colza, maïs, en proportion variable),base aromatisante barbecue [sucre, arôme (dont SOJA), paprika, poudre d'oignon, poudre de tomate, poudre d'ail, correcteurs d'acidité (acide citrique, acide malique), colorant (extrait de paprika), arômes de fumée],sel								Gluten, Soja	en:gluten,en:soybeans				100g	100g	2096	kJ	501	kcal	28	g	3.1	g	54	g	2.8	g	4.4	g	6.2	g	1.1	g	0.44	g			2096	kJ																						en:bag	en:plastic						"Pour préserver toute la saveur et le croustillant des chips, conservez à l'abri de la lumière et dégustez dans les 7 jours après ouverture."	1 Ouvrir le sachet 2 Décoller la languette 3 Enrouler le haut du sachet 4 Recoller pour refermer	c	PepsiCo France, 15 boulevard Charles de Gaulle 92705 Colombes CEDEX		en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products	c	9	b	72		4004	-5	-10	1	0		3502110007360	10000177	"Chips/Amuse-gueules/Mélanges d'Aliments à grignoter - Naturels et Extrudés (Longue Cons.)"	true	2021-12-14T12:50:01+01:00	PEPSICO FRANCE	001	2021-12-14T12:50:01+01:00	Database - CodeOnline, Database - GDSN, Databases, App - yuka, Apps, Producers, Producer - pepsico-france, Database - Equadis
3168930010913		fr						Lay's Méditerranéenne infusion 100% huile d'olive tomate & basilic							Lays med tomate&basilic 120g				"Chips de pomme de terre à l'huile d'olive infusée à la tomate et au basilic, aromatisées (Contient 31 % d'huile d'olive)."			120 g	30 g	Plastique, Sachet	en:plastic,en:bag	Lay's, Lays	lay-s,lays	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de pommes de terre, Chips de pommes de terre aromatisées, Chips de pommes de terre à l'huile d'olive"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:potato-crisps,en:flavoured-potato-crisps,en:potato-crisps-in-olive-oil	Point Vert	en:green-dot	France	en:france			0														"Pommes de terre,huile d'olive (27%),huile d'olive infusée à la tomate et au basilic (4%),base aromatisante [sucre, poivron rouge séché, arômes naturels, persil, tomate séchée, basilic],sel"										Céleri	en:celery		100g	100g	2144	kJ	514	kcal	32	g	4.8	g	49	g	1.3	g	4.9	g	6	g	1.6	g	0.64	g			2144	kJ																						en:bag	en:plastic						"A consommer de préférence avant: voir devant du sachet. À conserver à l'abri de la chaleur et de l'humidité."	A consommer sans préparation		PepsiCo France SNC, 420 rue d'Estienne d'Orves 92705 Colombes CEDEX		en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products	d	12	b	72		4004	-5	-10	1	0		3502110007360	10000177		true	2019-11-05T18:47:36+01:00	PEPSICO FRANCE			App - yuka, Apps, Database - CodeOnline, Database - GDSN, Databases
3168930009566		fr						Lay's saveur barbecue maxi format							Lays barbecue 360g maxi format				Chips de pommes de terre saveur barbecue, aromatisées			360 g	30 g	Plastique, Sachet, Sous atmosphère protectrice	en:plastic,en:bag,en:protective-gas	Lay's, Lays	lay-s,lays	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de pommes de terre, Chips de pommes de terre aromatisées, Chips barbecue"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:potato-crisps,en:flavoured-potato-crisps,en:barbecue-crisps	Sans conservateurs, Point Vert, Sans colorants artificiels, Sans colorants, Sans huile de palme	en:no-preservatives,en:green-dot,en:no-artificial-colors,en:no-colorings,en:no-palm-oil	France	en:france	Carrefour	carrefour	0														"Pommes de terre 61%,huiles végétales (tournesol, colza, en proportion variable),base aromatisante barbecue [sucre, arôme (dont SOJA), chapelure (de BLÉ), exhausteur de goût (glutamate de sodium), paprika, poudre d'oignon, poudre de tomate, poudre d'ail, correcteurs d'acidité (acide citrique, acide malique), colorant (extrait de paprika), arômes de fumée],sel"								Gluten, Soja	en:gluten,en:soybeans				100g	100g	2221	kJ	532	kcal	32	g	2.6	g	52	g	2.8	g	4.4	g	6.4	g	1.3	g	0.52	g			2221	kJ																						en:bag	en:plastic						"Pour préserver toute la saveur et le croustillant des chips, conservez à l'abri de la lumière et dégustez dans les 7 jours après ouverture."	1 Ouvrir le sachet 2 Décoller la languette 3 Enrouler le haut du sachet 4 Recoller pour refermer		PepsiCo France SNC, 420 rue d'Estienne d'Orves 92705 Colombes CEDEX		en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products	c	9	b	72		4004	-5	-10	1	0		3502110007360	10000177		true	2019-11-05T18:38:56+01:00	PEPSICO FRANCE			Database - CodeOnline, Database - GDSN, Databases, App - Yuka, Apps
3168930008446		fr						Lay's saveur moutarde pickles maxi format							Lays pickles 360g recl				"Chips de pommes de terre à la moutarde, aromatisées"			360 g	30 g	Plastique, Sachet	en:plastic,en:bag	Lay's, Lays	lay-s,lays	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de pommes de terre, Chips de pommes de terre aromatisées, Chips à la moutarde"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:potato-crisps,en:flavoured-potato-crisps,fr:chips-a-la-moutarde	Sans conservateurs, Point Vert, Sans colorants artificiels, Sans colorants, Sans huile de palme	en:no-preservatives,en:green-dot,en:no-artificial-colors,en:no-colorings,en:no-palm-oil	France	en:france			0														Pommes de terre 60%,huiles végétales (tournesol, colza, en proportion variable),base aromatisante moutarde pickles [LACTOSE (de LAIT), sucre, correcteurs d'acidité (acide citrique, diacétate de sodium), épices, MOUTARDE, arômes (dont MOUTARDE), crème en poudre (de LAIT), protéine végétale hydrolysée (de SOJA)],sel								Lait, Moutarde, Soja	en:milk,en:mustard,en:soybeans				100g	100g	2213	kJ	531	kcal	32	g	2.6	g	52	g	3.3	g	4.2	g	6	g	1.3	g	0.52	g			2213	kJ																						en:bag	en:plastic						"Pour préserver toute la saveur et le croustillant des chips, conservez à l'abri de la lumière et dégustez dans les 7 jours après ouverture."	1 Ouvrir le sachet 2 Décoller la languette 3 Enrouler le haut du sachet 4 Recoller pour refermer		PepsiCo France SNC, 420 rue d'Estienne d'Orves 92705 Colombes CEDEX		en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products	c	9	b	72		4004	-5	-10	1	0		3502110007360	10000177		true	2019-11-05T18:34:20+01:00	PEPSICO FRANCE			App - yuka, Apps, Database - CodeOnline, Database - GDSN, Databases
3168930010920		fr						Lay's Méditerranéenne infusion 100% huile d'olive origan et piment							Lays med origan&piment 120g				"Chips de pomme de terre à l'huile d'olive infusée à l'origan et au piment, aromatisées (Contient 31 % d'huile d'olive)."			120 g	30 g	Plastique, Sachet	en:plastic,en:bag	Lay's, Lays	lay-s,lays	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de pommes de terre, Chips de pommes de terre aromatisées, Chips de pommes de terre à l'huile d'olive"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:potato-crisps,en:flavoured-potato-crisps,en:potato-crisps-in-olive-oil	Point Vert	en:green-dot	France	en:france			0														"Pommes de terre,huile d'olive (27%),huile d'olive infusée à l'origan et au piment (4%),base aromatisante [poivron rouge séché, arôme naturel d'origan et autres arômes naturels, persil, origan, poudre de paprika fumé, poudre de citron, piment rouge séché],sel"													100g	100g	2140	kJ	513	kcal	31	g	4.7	g	50	g	0.8	g	4.9	g	5.9	g	1.6	g	0.64	g			2140	kJ																						en:bag	en:plastic						"A consommer de préférence avant: voir devant du sachet. À conserver à l'abri de la chaleur et de l'humidité."	A consommer sans préparation		PepsiCo France SNC, 420 rue d'Estienne d'Orves 92705 Colombes CEDEX		en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products	d	12	b	72		4004	-5	-10	1	0		3502110007360	10000177		true	2019-11-05T18:46:43+01:00	PEPSICO FRANCE			App - yuka, Apps, Database - CodeOnline, Database - GDSN, Databases
3168930007470	001	fr						Chips lay's pickles 220g							Chips pickles 220g				Chips de pommes de terre saveur moutarde			220 g	30 g	Plastique, Sachet	en:plastic,en:bag	Lay's, Lays	lay-s,lays	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de pommes de terre, Chips de pommes de terre aromatisées"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:potato-crisps,en:flavoured-potato-crisps	Point Vert, Sans colorants, Nutriscore, Nutriscore C	en:green-dot,en:no-colorings,en:nutriscore,en:nutriscore-grade-c	France	en:france			0														Pommes de terre,huiles végétales (tournesol, colza, maïs en proportion variable),base aromatisante moutarde pickles [LACTOSE (de LAIT), sucre, correcteurs d'acidité (diacétate de sodium, acide citrique), épices, MOUTARDE, arômes (dont MOUTARDE), crème en poudre (de LAIT), protéine végétale hydrolysée (de SOJA)],sel								Lait, Moutarde, Soja	en:milk,en:mustard,en:soybeans				100g	100g	2213	kJ	531	kcal	32	g	3.9	g	52	g	3.3	g	4.2	g	6	g	1.3	g	0.52	g			2213	kJ																						en:bag	en:plastic						"Pour préserver toute la saveur et le croustillant des chips, conservez à l'abri de la lumière et dégustez dans les 7 jours après ouverture."	A consommer sans préparation	c	PepsiCo France, 15 boulevard Charles de Gaulle 92705 Colombes CEDEX		en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products	c	10	b	72		4004	-5	-10	1	0		3502110007360	10000177	"Chips/Amuse-gueules/Mélanges d'Aliments à grignoter - Naturels et Extrudés (Longue Cons.)"	true	2021-12-14T12:44:06+01:00	PEPSICO FRANCE	001	2021-12-14T12:44:06+01:00	App - yuka, Apps, Database - CodeOnline, Database - GDSN, Databases, Producers, Producer - pepsico-france, Database - Equadis
3168930009320		fr						"Lay's Chips à l'ancienne nature lot de 2 x 100 g"							Chips a l'ancienne nature 100gx2				"Chips de pommes de terre à l'ancienne goût nature"			200 g	30 g	Plastique, Sachet	en:plastic,en:bag	Lay's, Lays	lay-s,lays	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de pommes de terre, Chips à l'ancienne"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:potato-crisps,en:old-fashioned-crisps	Point Vert	en:green-dot	France	en:france			0														Pommes de terre 60%,huiles végétales 39% (tournesol, colza),sel													100g	100g	2438	kJ	585	kcal	39	g	3.1	g	51	g	0.4	g	4.5	g	6	g	1.3	g	0.52	g			2438	kJ																						en:bag	en:plastic						"À conserver à l'abri de la chaleur et de l'humidité."	A consommer sans préparation		PepsiCo France SNC, 420 rue d'Estienne d'Orves 92705 Colombes CEDEX		en:appetizers	en:salty-snacks,en:appetizers	3	en:3-processed-foods	d	11	b	72		4004	-5	-10	1	0		3502110007360	10000177		true	2019-11-05T18:38:28+01:00	PEPSICO FRANCE			App - yuka, Apps, Database - CodeOnline, Database - GDSN, Databases
3168930009009	001	en						"Lay's Recette à l'ancienne nature lot de 2 x 150 g"							Chips a l'ancienne nature 150gx2				"Chips de pommes de terre à l'ancienne goût nature"			300 g	30 g	Plastic, Bag, fr:Sachet en plastique	en:plastic,en:bag,fr:sachet-en-plastique	Lay's, Lays	lay-s,lays	Plant-based foods and beverages, Plant-based foods, Snacks, Cereals and potatoes, Salty snacks, Appetizers, Chips and fries, Crisps, Potato crisps, Old-fashioned crisps	en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:potato-crisps,en:old-fashioned-crisps	No preservatives, de:Nach traditioneller Art, Green Dot, Nutriscore, Nutriscore Grade C	en:no-preservatives,de:nach-traditioneller-art,en:green-dot,en:nutriscore,en:nutriscore-grade-c	France	en:france	carrefour.fr	carrefour-fr	0													potatoes,vegetable oils (sunflower, rapeseed, maize in variable proportion),salt	Pommes de terre,huiles végétales (tournesol, colza, maïs en proportion variable),sel													100g	100g	2250	kJ	540	kcal	35	g	4.3	g	54	g	0.5	g	3.9	g	6.2	g	1.1	g	0.44	g			2250	kJ																						en:bag	en:plastic						"Pour préserver toute la saveur et le croustillant des chips, conserver à l'abri de la lumière et déguster dans les 7 jours après ouverture."	A consommer sans préparation	c	PepsiCo France, 15 boulevard Charles de Gaulle 92705 Colombes CEDEX		en:appetizers	en:salty-snacks,en:appetizers	3	en:3-processed-foods	c	10	b	72		4004	-5	-10	1	0		3502110007360	10000177	"Chips/Amuse-gueules/Mélanges d'Aliments à grignoter - Naturels et Extrudés (Longue Cons.)"	true	2021-12-14T12:47:05+01:00	PEPSICO FRANCE	001	2021-12-14T12:47:05+01:00	App - yuka, Apps, Database - CodeOnline, Database - GDSN, Databases, Producers, Producer - pepsico-france, Database - Equadis, App - InFood
3168930008101		fr						Lay's Saveur bolognaise 2 x 130 g							Chips bolognaise 130gx2				Chips de pommes de terre goût bolognaise			260 g	30 g	Plastique, Sachet	en:plastic,en:bag	Lay's, Lays	lay-s,lays	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de pommes de terre, Chips de pommes de terre aromatisées, Chips bolognaise"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:potato-crisps,en:flavoured-potato-crisps,en:bolognese-crisps	Point Vert	en:green-dot	France	en:france			0														Pommes de terre,huiles végétales 32% (tournesol, colza),base aromatisante saveur bolognaise [lactosérum en poudre (LAIT), arômes (dont paprika en poudre, persil, oignon en poudre, poivre noir, piment, tomate et origan), sucre, chlorure de potassium, correcteur d'acidité (acide citrique), arômes de fumée],sel								Lait	en:milk				100g	100g	2222	kJ	533	kcal	32	g	2.6	g	52	g	2.8	g	4.3	g	6	g	1.4	g	0.56	g			2222	kJ																						en:bag	en:plastic						"À conserver à l'abri de la chaleur et de l'humidité."	A consommer sans préparation		PepsiCo France SNC, 420 rue d'Estienne d'Orves 92705 Colombes CEDEX		en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products	c	10	b	72		4004	-5	-10	1	0		3502110007360	10000177		true	2019-11-05T18:41:39+01:00	PEPSICO FRANCE			App - yuka, Apps, Database - CodeOnline, Database - GDSN, Databases
3168930008453		fr						Lay's saveur barbecue 240 g + 10% offert							Chips barbecue 240g+10% offert				Chips de pommes de terre saveur barbecue, aromatisées			264 g	30 g	"Plastique, Sachet, en:Green dot, Conserver à l'abri de la chaleur et de l'humidité, Pensez au tri!, Sachet plastique à jeter"	en:plastic,en:bag,en:green-dot,fr:conserver-a-l-abri-de-la-chaleur-et-de-l-humidite,fr:pensez-au-tri,fr:sachet-plastique-a-jeter	Lay's, Lays	lay-s,lays	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de pommes de terre, Chips de pommes de terre aromatisées, Chips barbecue"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:potato-crisps,en:flavoured-potato-crisps,en:barbecue-crisps	Sans conservateurs, Point Vert, Sans colorants artificiels, Sans huile de palme	en:no-preservatives,en:green-dot,en:no-artificial-colors,en:no-palm-oil	France	en:france	SuperU	superu	0														"Pommes de terre 61%,huiles végétales (tournesol, colza, en proportion variable),base aromatisante barbecue [sucre, arôme (dont SOJA), chapelure (de BLÉ), exhausteur de goût (glutamate de sodium), paprika, poudre d'oignon, poudre de tomate, poudre d'ail, correcteurs d'acidité (acide citrique, acide malique), colorant (extrait de paprika), arômes de fumée],sel"								Gluten, Soja	en:gluten,en:soybeans				100g	100g	2221	kJ	532	kcal	32	g	2.6	g	52	g	2.8	g	4.4	g	6.4	g	1.3	g	0.52	g			2221	kJ																						en:bag	en:plastic	en:discard					"Pour préserver toute la saveur et le croustillant des chips, conservez à l'abri de la lumière et dégustez dans les 7 jours après ouverture."	A consommer sans préparation		PepsiCo France SNC, 420, rue d'Estienne d'Orves 92705 Colombes CEDEX		en:appetizers	en:salty-snacks,en:appetizers	4	en:4-ultra-processed-food-and-drink-products	c	9	b	72		4004	-5	-10	1	0		3502110007360	10000177		true	2019-11-05T18:35:16+01:00	PEPSICO FRANCE			App - yuka, Apps, Database - CodeOnline, Database - GDSN, Databases
